,Date,Open,High,Low,Close,Adj Close,Volume,Ticker,pct_change,cumulative return,moving_avg_7D,moving_avg_30D
6326,2021-02-26,256.4700012207031,265.54998779296875,256.4700012207031,257.6199951171875,256.6396789550781,26619500, META,1.1504152686383273,1.2280484155604445,261.96571132114957,266.2966664632161
290,2021-02-26,122.58999633789062,124.8499984741211,121.1999969482422,121.26000213623048,118.75188446044922,164560400,AAPL,0.223162473946803,1.6149159270459708,125.57714298793248,132.9380002339681
3308,2021-02-26,154.75999450683594,156.1219940185547,151.8350067138672,154.64649963378906,154.64649963378906,85518000,AMZN,1.1700387973209825,1.629564689449897,159.0213579450335,162.5418497721354
2302,2021-02-26,101.49749755859376,102.82599639892578,100.05049896240234,101.09549713134766,100.73033905029295,40042000,GOOGL,0.29563879976355345,1.477270069358438,103.07621220179966,98.84201609293619
1296,2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,225.1400909423828,37819200,MSFT,1.480413689823501,1.4467688453935594,235.4942866734096,234.8096664428711
5320,2021-02-26,65.54000091552734,66.27999877929688,64.5,64.51000213623047,60.85287857055664,20512600,ORCL,-1.2098022643294182,1.195736816014007,63.80857140677316,62.48066647847494
4314,2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,225.1666717529297,123267600,TSLA,-0.9850152211020369,7.849904881925451,241.98856898716517,271.17688802083336
6327,2021-03-01,260.82000732421875,266.6499938964844,257.8999938964844,264.9100036621094,263.9019470214844,22157300, META,2.8297526135755646,1.2627991476957396,261.3257097516741,266.93899993896486
291,2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,125.14681243896484,116307900,AAPL,5.385121774911972,1.7018811162798448,125.3028564453125,132.90066680908203
3309,2021-03-01,156.39450073242188,157.47799682617188,154.89950561523438,157.3070068359375,157.3070068359375,54582000,AMZN,1.7203798394717307,1.6575993918383432,157.72071620396204,162.57296651204427
2303,2021-03-01,102.4000015258789,103.8115005493164,101.72100067138672,103.48300170898438,103.1092300415039,26060000,GOOGL,2.3616329563469707,1.512157766170657,102.81799861363002,99.40658289591471
1297,2021-03-01,235.8999938964844,237.47000122070312,233.1499938964844,236.94000244140625,229.5579833984375,25324000,MSFT,1.962302032351415,1.4751588198501442,234.51571655273438,235.60699971516928
5321,2021-03-01,64.94999694824219,66.7300033569336,64.7699966430664,66.16999816894531,62.418758392333984,11758900,ORCL,2.5732382231352435,1.2265059728117798,64.39428547450474,62.63299980163574
4315,2021-03-01,230.0366668701172,239.6666717529297,228.3500061035156,239.47666931152344,239.47666931152344,81408600,TSLA,6.3552911481925545,8.348789192027995,238.70523725237166,269.7705551147461
6328,2021-03-02,265.7799987792969,266.7099914550781,258.6499938964844,259.0,258.014404296875,15191700, META,-2.230947710697828,1.2346267590195097,260.95999581473217,267.19366658528645
292,2021-03-02,128.41000366210938,128.72000122070312,125.01000213623048,125.12000274658205,122.5320281982422,102260900,AAPL,-2.08936391722091,1.6663226263222972,124.62428610665458,132.83333358764648
3310,2021-03-02,157.17349243164062,158.17599487304688,154.3560028076172,154.72650146484375,154.72650146484375,51916000,AMZN,-1.6404262105025436,1.6304076969494963,156.61093139648438,162.55676676432293
2304,2021-03-02,103.24199676513672,104.73699951171876,102.83350372314452,103.2239990234375,102.85116577148438,25564000,GOOGL,-0.2502852461462646,1.5083730583834767,102.6442129952567,99.96801630655925
1298,2021-03-02,237.00999450683597,237.3000030517578,233.4499969482422,233.8699951171875,226.5836334228516,22812500,MSFT,-1.2956897495508102,1.4560453382317513,233.50142996651786,236.3143330891927
5322,2021-03-02,66.1500015258789,67.41999816894531,66.0,66.66000366210938,62.8809814453125,13282000,ORCL,0.7405251726212425,1.2355885582841541,65.18428584507534,62.79566663106282
4316,2021-03-02,239.4266662597656,240.3699951171875,228.3333282470703,228.81333923339844,228.81333923339844,71196600,TSLA,-4.452763648659907,7.977037341782126,234.18809727260046,268.2181111653646
6329,2021-03-03,260.2900085449219,260.989990234375,255.1000061035156,255.41000366210935,254.4380798339844,15513500, META,-1.386098972158556,1.2175136102027457,260.25714111328125,267.0039998372396
293,2021-03-03,124.80999755859376,125.70999908447266,121.83999633789062,122.05999755859376,119.53533172607422,112966300,AAPL,-2.4456562666370862,1.6255701025892544,124.06142861502511,132.6410001118978
3311,2021-03-03,154.0590057373047,155.38900756835938,149.75,150.25,150.25,79774000,AMZN,-2.893170479822993,1.5832372227605915,155.35564531598772,162.36383361816405
2305,2021-03-03,102.59750366210938,103.79949951171876,99.6999969482422,100.57050323486328,100.20724487304688,33892000,GOOGL,-2.570619055333956,1.4695985331191475,102.33814239501953,100.34624964396158
1299,2021-03-03,232.16000366210935,233.5800018310547,227.25999450683597,227.55999755859372,220.47023010253903,34029500,MSFT,-2.6980791424021544,1.4167600826570015,232.5085732596261,236.68499959309895
5323,2021-03-03,66.25,67.54000091552734,66.19999694824219,66.91000366210938,63.11681365966797,15827600,ORCL,0.37503748314688945,1.240222478515194,65.53571537562779,62.98300005594889
4317,2021-03-03,229.3300018310547,233.5666656494141,217.23666381835935,217.73333740234372,217.73333740234372,90624000,TSLA,-4.8423758283395735,7.590759213726047,231.26904950823103,266.0920003255208
6330,2021-03-04,256.4700012207031,266.489990234375,253.5,257.6400146484375,256.6595764160156,31626500, META,0.8731102753822828,1.2281438466376038,259.0828595842634,266.6759999593099
294,2021-03-04,121.75,123.5999984741211,118.62000274658205,120.12999725341795,117.64524841308594,178155000,AAPL,-1.5811898605432417,1.5998667529510906,123.24285670689174,132.24433339436848
3312,2021-03-04,150.60000610351562,152.906494140625,147.27149963378906,148.8784942626953,148.8784942626953,109632000,AMZN,-0.9128157985388907,1.5687851832628843,153.80614362444197,161.88748321533203
2306,2021-03-04,100.74349975585938,103.72949981689452,100.27149963378906,101.69650268554688,101.32917785644533,49216000,GOOGL,1.1196120278468058,1.4860523350570098,102.15107182094029,100.6026830037435
1300,2021-03-04,226.7400054931641,232.4900054931641,224.25999450683597,226.72999572753903,219.66607666015625,44727800,MSFT,-0.36473977850214334,1.4115925950696115,231.57428632463728,236.76466623942056
5324,2021-03-04,66.68000030517578,67.30999755859375,65.30999755859375,65.61000061035156,61.89052200317383,19951100,ORCL,-1.9429128390468065,1.2161260367473778,65.6942868913923,63.11800003051758
4318,2021-03-04,218.6000061035156,222.8166656494141,200.0,207.14666748046875,207.14666748046875,197758500,TSLA,-4.862218183112743,7.221679938999953,227.58333478655135,263.5474446614583
6331,2021-03-05,260.6700134277344,265.45001220703125,255.6100006103516,264.2799987792969,263.2742614746094,26820100, META,2.5772332531186715,1.2597959782492791,259.07857404436385,266.38966674804686
295,2021-03-05,120.9800033569336,121.94000244140624,117.56999969482422,121.41999816894533,118.9085693359375,153766600,AAPL,1.0738374635987702,1.6170467215119406,122.68142809186664,131.72933349609374
3313,2021-03-05,150.25,150.4499969482422,144.0500030517578,150.0229949951172,150.0229949951172,107772000,AMZN,0.7687481916645478,1.5808451909903192,152.66992841448103,161.37659962972006
2307,2021-03-05,103.05750274658205,105.30999755859376,101.38899993896484,104.85350036621094,104.47476959228516,53100000,GOOGL,3.104332594824566,1.532184342070336,102.24578639439174,100.95754979451497
1301,2021-03-05,229.5200042724609,233.2700042724609,226.4600067138672,231.6000061035156,224.3843536376953,41872800,MSFT,2.147933871894403,1.4419126705522651,231.1528581891741,236.98566640218098
5325,2021-03-05,67.30999755859375,71.72000122070312,67.30999755859375,69.97000122070312,66.00333404541016,34211500,ORCL,6.6453293244805645,1.2969416168899943,66.44714464460101,63.41000010172526
4319,2021-03-05,208.6866607666016,209.27999877929688,179.8300018310547,199.3166656494141,199.3166656494141,268189500,TSLA,-3.7799313531282963,6.948705394763118,220.72285897391183,260.802555847168
6332,2021-03-08,265.54998779296875,265.5799865722656,255.0500030517578,255.30999755859372,254.33843994140625,18391800, META,-3.394127918168377,1.217036891239558,259.1671447753906,265.75
296,2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,113.95323181152344,154376600,AAPL,-4.167351041756085,1.54965870811733,122.01999991280692,130.9723332722982
3314,2021-03-08,150.75,153.22950744628906,147.5655059814453,147.59750366210938,147.59750366210938,83700000,AMZN,-1.6167463748385735,1.5552869336731732,151.9184286934989,160.80946655273436
2308,2021-03-08,104.2030029296875,105.68699645996094,100.2594985961914,100.375,100.01244354248048,36868000,GOOGL,-4.271197766950408,1.466741718666264,102.18542916434151,101.14911651611328
1302,2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,220.3054962158203,35267400,MSFT,-1.8177921428833899,1.415701695319726,230.92428588867188,237.0336664835612
5326,2021-03-08,70.47000122070312,72.94000244140625,70.0999984741211,72.16000366210938,68.0691909790039,23300500,ORCL,3.1299162543936943,1.3375348033670307,67.42714473179409,63.80333353678385
4320,2021-03-08,200.18333435058597,206.7100067138672,186.26333618164065,187.6666717529297,187.6666717529297,155361000,TSLA,-5.84496728285433,6.54255583785728,215.04571751185827,257.6510009765625
6333,2021-03-09,261.17999267578125,268.5299987792969,259.8099975585937,265.739990234375,264.728759765625,22039700, META,4.085226891041582,1.2667556095943728,260.32714407784596,265.34099934895835
297,2021-03-09,119.02999877929688,122.05999755859376,118.79000091552734,121.08999633789062,118.5854034423828,129525800,AAPL,4.064967087253768,1.6126518245670614,121.99571337018695,130.24466654459636
3315,2021-03-09,150.89950561523438,154.54800415039062,150.25750732421875,153.1425018310547,153.1425018310547,80600000,AMZN,3.7568373660568977,1.6137165343468074,151.70357186453683,160.4242167154948
2309,2021-03-09,102.4875030517578,103.1959991455078,101.77999877929688,102.01799774169922,101.64952087402344,33920000,GOOGL,1.6368595185048296,1.490750220100134,102.31721496582031,101.39258321126302
1303,2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,226.49642944335935,33080500,MSFT,2.810149701746001,1.4554850322883663,231.12428501674108,237.17533315022786
5327,2021-03-09,72.4000015258789,73.22000122070312,72.0,72.63999938964844,68.52197265625,17296400,ORCL,0.6651825154924573,1.3464318510176545,68.5885729108538,64.19466679890951
4321,2021-03-09,202.72666931152344,226.02999877929688,198.40333557128903,224.52667236328125,224.52667236328125,202569900,TSLA,19.64120760817838,7.827592812851822,214.95428902762276,255.3485565185547
6334,2021-03-10,268.6400146484375,268.9700012207031,262.8699951171875,264.8999938964844,263.8919372558594,14210300, META,-0.31609707562259004,1.2627514321571598,260.3257141113281,264.7693328857422
298,2021-03-10,121.69000244140624,122.16999816894533,119.4499969482422,119.9800033569336,117.49835968017578,111943300,AAPL,-0.9166677797724065,1.5978691648913432,120.87999943324498,129.47199986775715
3316,2021-03-10,154.92250061035156,155.822998046875,151.50250244140625,152.8820037841797,152.8820037841797,60250000,AMZN,-0.17010173123747085,1.6109715745846183,151.07142857142858,159.9767333984375
2310,2021-03-10,103.06999969482422,103.06999969482422,100.96649932861328,101.80950164794922,101.4417724609375,27100000,GOOGL,-0.20437187394903855,1.487703545939416,102.07814352852958,101.60631663004557
1304,2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,225.17881774902344,29746800,MSFT,-0.5817437836653783,1.4470178385908485,230.47857012067522,237.17833302815754
5328,2021-03-10,73.5,73.62000274658203,71.5,72.12000274658203,68.03144073486328,21378600,ORCL,-0.715854415522621,1.3367933591601415,69.4385735648019,64.53866691589356
4322,2021-03-10,233.43333435058597,239.2833404541016,218.35333251953125,222.6866607666016,222.6866607666016,181817100,TSLA,-0.8195069108326458,7.763445148798662,212.55571637834822,252.95933380126954
6335,2021-03-11,268.1099853515625,277.8999938964844,267.82000732421875,273.8800048828125,272.8377685546875,21834000, META,3.3899627003529664,1.3055582347054606,262.45142909458707,264.82733256022135
299,2021-03-11,122.54000091552734,123.20999908447266,121.26000213623048,121.95999908447266,119.43740844726562,103026500,AAPL,1.6502714386902317,1.6242383433471834,120.42857033865792,128.8019999186198
3317,2021-03-11,155.20050048828125,156.58900451660156,154.14649963378906,155.67950439453125,155.67950439453125,55528000,AMZN,1.8298429776605563,1.6404498248142625,151.20757184709822,159.7784169514974
2311,2021-03-11,102.91100311279295,105.5634994506836,102.82250213623048,105.0270004272461,104.64764404296876,27702000,GOOGL,3.1603128659079216,1.5347196325083077,102.33571515764508,102.07565002441406
1305,2021-03-11,234.9600067138672,239.1699981689453,234.30999755859372,237.1300048828125,229.74205017089844,29907600,MSFT,2.0265066478674987,1.4763417512857206,230.9442858014788,237.3193333943685
5329,2021-03-11,67.6500015258789,68.0999984741211,65.43000030517578,67.41000366210938,63.58847427368164,38095400,ORCL,-6.530780511785094,1.2494903189772737,69.54571642194476,64.70066706339519
4323,2021-03-11,233.13333129882807,234.1666717529297,225.72666931152344,233.1999969482422,233.1999969482422,108761700,TSLA,4.721134236531421,8.129967815652932,213.18238176618303,251.13088887532552
6336,2021-03-12,269.1400146484375,269.739990234375,264.0199890136719,268.3999938964844,267.3786315917969,20600200, META,-2.0008802718814445,1.2794355775493154,264.30714198521207,264.94066569010414
300,2021-03-12,120.4000015258789,121.16999816894533,119.16000366210938,121.02999877929688,118.52664184570312,88105100,AAPL,-0.7625453527034254,1.6118527893431625,120.28142765590123,128.26666666666668
3318,2021-03-12,153.75,154.94900512695312,152.27499389648438,154.47450256347656,154.47450256347656,48438000,AMZN,-0.774027278504763,1.6277522956800168,151.81107221330916,159.53153381347656
2312,2021-03-12,103.82050323486328,103.88050079345705,101.62100219726562,102.5,102.12976837158205,33818000,GOOGL,-2.406048365626312,1.4977935358733954,102.61135755266461,102.40364990234374
1306,2021-03-12,234.00999450683597,235.82000732421875,233.22999572753903,235.75,228.4050750732422,22653700,MSFT,-0.5819613099972254,1.4677500134899024,232.1142861502511,237.2133336385091
5330,2021-03-12,66.95999908447266,67.87000274658203,66.44999694824219,67.16000366210938,63.35264587402344,11606300,ORCL,-0.37086483669859227,1.2448563987462338,69.58143070765904,64.89866714477539
4324,2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,231.2433319091797,100751400,TSLA,-0.8390501992574073,8.061753304496133,215.1123809814453,249.5564448038737
6337,2021-03-15,269.0799865722656,275.9599914550781,268.5,273.75,272.7082824707031,16844800, META,1.9932959110196435,1.3049385146007366,266.6085684640067,265.4546661376953
301,2021-03-15,121.41000366210938,124.0,120.41999816894533,123.98999786376952,121.42540740966795,92403800,AAPL,2.44567389434609,1.6512734522274173,120.83285631452289,128.00099970499676
3319,2021-03-15,153.72850036621094,154.11199951171875,151.60450744628906,154.08399963378906,154.08399963378906,58272000,AMZN,-0.2527944244565816,1.6236374286325737,152.5547158377511,159.3240005493164
2313,2021-03-15,102.2490005493164,102.74949645996094,101.3895034790039,102.72200012207033,102.3509750366211,26168000,GOOGL,0.21658548494665197,1.5010375392665665,102.75785718645368,102.78211669921875
1307,2021-03-15,234.9600067138672,235.19000244140625,231.80999755859372,234.80999755859372,227.4943084716797,26034900,MSFT,-0.39872850112673275,1.4618976758608266,233.26857212611608,237.30833333333334
5331,2021-03-15,66.94999694824219,67.77999877929688,66.9000015258789,67.7300033569336,63.89033508300781,8919600,ORCL,0.8487189751983371,1.2554217312163638,69.88428824288505,65.14200057983399
4325,2021-03-15,231.3633270263672,237.72666931152344,228.01333618164065,235.97999572753903,235.97999572753903,88006800,TSLA,2.0483461206222575,8.226885915562917,219.23142787388392,248.6054443359375
6338,2021-03-16,276.0799865722656,282.1400146484375,274.79998779296875,279.2799987792969,278.2171936035156,22437700, META,2.020090878281966,1.3312994585013742,268.75142560686385,266.03033243815105
302,2021-03-16,125.6999969482422,127.22000122070312,124.72000122070312,125.56999969482422,122.97274017333984,115227900,AAPL,1.2742978129499427,1.6723155937149743,121.42571367536273,127.7153330485026
3320,2021-03-16,155.24850463867188,156.44549560546875,153.79299926757812,154.59300231933594,154.59300231933594,50776000,AMZN,0.3303410391452877,1.6290009693862704,153.20757402692522,158.90563405354817
2314,2021-03-16,103.29949951171876,105.68399810791016,102.9645004272461,104.19450378417967,103.81815338134766,31900000,GOOGL,1.4334842198939768,1.5225546755266375,102.66371481759208,103.10015004475912
1308,2021-03-16,236.27999877929688,240.05999755859372,235.94000244140625,237.7100067138672,230.3039703369141,28092200,MSFT,1.2350450089118503,1.4799527701419442,234.1414293561663,237.24366709391276
5332,2021-03-16,68.0,68.06999969482422,66.68000030517578,66.8499984741211,63.06022262573242,14512500,ORCL,-1.2992836840342692,1.239110241496849,69.4385735648019,65.32000058492025
4326,2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,225.6266632080078,96587100,TSLA,-4.387377195940423,7.865941398967475,222.98999895368303,246.79511057535808
6339,2021-03-17,275.7099914550781,286.2300109863281,275.4100036621094,284.010009765625,282.9292297363281,21315000, META,1.6936447318112613,1.3538469416449146,272.85142735072543,266.59466654459635
303,2021-03-17,124.0500030517578,125.86000061035156,122.33999633789062,124.76000213623048,122.1794891357422,111932600,AAPL,-0.6450565903976191,1.6615282117654686,122.62571389334542,127.37433293660482
3321,2021-03-17,153.66099548339844,158.65249633789062,153.51100158691406,156.7864990234375,156.7864990234375,62372000,AMZN,1.4188848597238346,1.6521146175056465,154.5202876499721,158.49851735432944
2315,2021-03-17,103.42350006103516,104.9499969482422,102.20600128173828,104.11100006103516,103.73494720458984,26382000,GOOGL,-0.08014215732288221,1.52133446736325,103.19742911202567,103.37198333740234
1309,2021-03-17,236.1499938964844,238.5500030517578,233.22999572753903,237.0399932861328,229.6548614501953,29562100,MSFT,-0.28186168390499367,1.4757813503430235,235.51999991280692,237.1613337198893
5333,2021-03-17,66.80000305175781,66.8499984741211,66.16000366210938,66.22000122070312,62.46593475341797,11892400,ORCL,-0.9424042898996565,1.2274328134243968,68.59000178745815,65.44833399454753
4327,2021-03-17,218.9566650390625,234.57666015625,217.0033264160156,233.9366607666016,233.9366607666016,121117500,TSLA,3.6830742610117317,8.155649862019114,229.5999973842076,244.89533284505208
6340,2021-03-18,279.8699951171875,285.19000244140625,278.2799987792969,278.6199951171875,277.5597229003906,18728300, META,-1.897825591740776,1.3281532879133777,274.6914280482701,266.99366658528646
304,2021-03-18,122.87999725341795,123.18000030517578,120.31999969482422,120.52999877929688,118.03697967529295,121229700,AAPL,-3.3905124114335106,1.6051938915260913,122.54571424211774,126.92733281453451
3322,2021-03-18,155.0500030517578,155.8314971923828,151.25,151.39950561523438,151.39950561523438,72992000,AMZN,-3.4358783707504337,1.5953499687027637,154.2712881905692,158.02428436279297
2316,2021-03-18,102.40899658203124,103.4375,100.95899963378906,101.06700134277344,100.70194244384766,31700000,GOOGL,-2.923801247204594,1.47685367123233,103.0615724836077,103.30941670735677
1310,2021-03-18,232.55999755859372,234.19000244140625,230.3300018310547,230.72000122070312,223.53179931640625,34833000,MSFT,-2.6662134004538096,1.4364338702187796,235.0828574044364,236.7520004272461
5334,2021-03-18,66.47000122070312,67.01000213623047,66.08999633789062,66.73999786376953,62.95644760131836,13750300,ORCL,0.7852561665369295,1.2370713052819096,67.7471444266183,65.60066731770833
4328,2021-03-18,228.0966644287109,229.7433319091797,217.3333282470703,217.72000122070312,217.72000122070312,99674400,TSLA,-6.93207276395118,7.590294279210864,228.62761579241072,242.65611063639324
6341,2021-03-19,281.2200012207031,292.79998779296875,281.20001220703125,290.1099853515625,289.0059814453125,38930500, META,4.123892913551419,1.3829249072347376,278.2928553989955,267.7809997558594
305,2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376952,117.50814056396484,185549500,AAPL,-0.4480220036475413,1.5980022696908482,122.5471420288086,126.34733276367187
3323,2021-03-19,151.4615020751953,153.864501953125,150.8314971923828,153.7480010986328,153.7480010986328,92508000,AMZN,1.551190985634321,1.620096893606601,154.39500209263392,157.59755096435546
2317,2021-03-19,101.48650360107422,101.85199737548828,100.14649963378906,101.3479995727539,100.98193359375,46072000,GOOGL,0.27803162876818277,1.4809597915489798,102.99564361572266,103.26496658325195
1311,2021-03-19,231.0200042724609,232.47000122070312,229.3500061035156,230.3500061035156,223.17330932617188,46430700,MSFT,-0.16036542789092945,1.4341303268964332,234.7871442522321,236.36333414713542
5335,2021-03-19,66.79000091552734,66.83000183105469,65.95999908447266,66.26000213623047,62.50366973876953,30963600,ORCL,-0.7192024916135575,1.228174257631286,66.91000148228237,65.69766743977864
4329,2021-03-19,215.5333404541016,219.07666015625,208.2066650390625,218.2899932861328,218.2899932861328,128682000,TSLA,0.26180050626212203,7.610165708060623,227.99952043805803,240.4881108601888
6342,2021-03-22,290.45001220703125,299.7099914550781,286.75,293.5400085449219,292.4229431152344,28273100, META,1.1823182125919596,1.3992754802794443,281.10142735072543,268.6289998372396
306,2021-03-22,120.33000183105467,123.87000274658205,120.26000213623048,123.38999938964844,120.83782958984376,111912300,AAPL,2.8335707862409576,1.6432827951682754,122.75142778669085,125.90166625976562
3324,2021-03-22,153.3925018310547,156.32899475097656,153.00250244140625,155.5435028076172,155.5435028076172,58044000,AMZN,1.167821172408301,1.6390167281436678,154.37557329450334,157.19541778564454
2318,2021-03-22,101.38150024414062,102.41699981689452,100.6999969482422,101.53450012207033,101.16775512695312,33536000,GOOGL,0.18401996102799245,1.4836850531802284,102.49671500069755,103.16806666056316
1312,2021-03-22,230.2700042724609,236.8999938964844,230.13999938964844,235.9900054931641,228.63758850097656,30127000,MSFT,2.4484476840491043,1.4692442576715747,234.62428719656808,236.15633443196614
5336,2021-03-22,66.22000122070312,66.5199966430664,65.86000061035156,66.31999969482422,62.56027603149414,10263700,ORCL,0.09054868194902088,1.2292863532336082,66.75428662981305,65.78833414713542
4330,2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,223.3333282470703,118536600,TSLA,2.3103830299388672,7.785989685129882,226.58999633789062,238.4633331298828
6343,2021-03-23,293.1499938964844,298.0,289.8099975585937,290.6300048828125,289.5240173339844,23000900, META,-0.9913482242281946,1.3854037876536336,284.2771432059152,269.4306671142578
307,2021-03-23,123.33000183105467,124.23999786376952,122.13999938964844,122.54000091552734,120.0054168701172,95467100,AAPL,-0.6888714468965329,1.631962689200598,122.96714237758091,125.42266616821288
3325,2021-03-23,156.35000610351562,159.10000610351562,156.04249572753906,156.875,156.875,76346000,AMZN,0.8560288075996736,1.6530471834979554,154.718501499721,156.8863510131836
2319,2021-03-23,101.99749755859376,103.20549774169922,101.4000015258789,102.06649780273438,101.69783020019533,28510000,GOOGL,0.5239575513982464,1.4914589330553332,102.43478611537388,103.09608332316081
1313,2021-03-23,237.4900054931641,241.0500030517578,237.07000732421875,237.5800018310547,230.1780242919922,31638400,MSFT,0.6737557951099982,1.4791433760019577,234.8857160295759,235.9933344523112
5337,2021-03-23,66.33000183105469,67.94000244140625,66.33000183105469,67.2699966430664,63.4564094543457,12390100,ORCL,1.4324441384403697,1.2468951935451504,66.76999991280692,65.92700068155925
4331,2021-03-23,225.2566680908203,225.93333435058597,219.1699981689453,220.72000122070312,220.72000122070312,91475700,TSLA,-1.170146456365928,7.694882202736318,225.08666338239397,236.22711079915365
6344,2021-03-24,291.0,291.7200012207031,281.1600036621094,282.1400146484375,281.0663757324219,18675000, META,-2.921236655450743,1.3449328643826926,285.4757167271205,269.853667195638
308,2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,117.60607147216795,88530500,AAPL,-1.9993508726392273,1.5993340289329192,122.40999930245536,124.89199956258138
3326,2021-03-24,157.552001953125,158.0155029296875,154.25750732421875,154.35350036621094,154.35350036621094,59180000,AMZN,-1.6073304438495972,1.6264772528663942,154.75700160435267,156.52313435872395
2320,2021-03-24,102.58799743652344,103.37999725341795,101.4499969482422,101.62650299072266,101.2594223022461,25218000,GOOGL,-0.43108642060208924,1.4850294561260748,102.27828652518136,103.02465006510417
1314,2021-03-24,237.8500061035156,238.0,235.32000732421875,235.4600067138672,228.1241149902344,25620100,MSFT,-0.8923289421872482,1.4659445515614467,234.97857448032923,235.7163345336914
5338,2021-03-24,67.11000061035156,67.41000366210938,66.73999786376953,66.83000183105469,63.04135513305664,11391100,ORCL,-0.6540728912866278,1.2387395901014158,66.64142826625279,66.03233413696289
4332,2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789065,210.08999633789065,101385600,TSLA,-4.816058727810213,7.324292156816721,221.38809204101562,233.79166666666666
6345,2021-03-25,280.9800109863281,288.0599975585937,277.75,278.739990234375,277.6792907714844,24505600, META,-1.2050840850416522,1.3287252924795219,285.39857264927457,270.0826670328776
309,2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,118.09574127197266,98844700,AAPL,0.41635441356262515,1.6059929267499902,121.69857025146484,124.39866612752279
3327,2021-03-25,153.64950561523438,155.48899841308594,151.85699462890625,152.31300354003906,152.31300354003906,71270000,AMZN,-1.3219634289670767,1.6049758184030323,154.43128749302454,156.1226013183594
2321,2021-03-25,101.45249938964844,102.28199768066406,99.80449676513672,101.6230010986328,101.25594329833984,35616000,GOOGL,-0.0034458453127883537,1.4849782843081674,101.91092899867466,102.93461685180664
1315,2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789065,225.1013336181641,34061900,MSFT,-1.3250701974913293,1.4465197571969581,234.211430140904,235.36700083414715
5339,2021-03-25,66.95999908447266,68.7300033569336,66.76000213623047,68.62999725341797,64.73930358886719,14844700,ORCL,2.693394243671654,1.272103730915289,66.89571380615234,66.21100069681803
4333,2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,213.4633331298828,117674700,TSLA,1.6056627401557888,7.441895586958879,219.65047345842635,231.96466623942058
6346,2021-03-26,278.29998779296875,284.5,277.7699890136719,283.0199890136719,281.9429931640625,17629200, META,1.5354807093514333,1.3491276130258183,285.25714111328125,270.5036661783854
310,2021-03-26,120.3499984741211,121.4800033569336,118.91999816894533,121.20999908447266,118.70291900634766,94071200,AAPL,0.5141411107143501,1.6142499966215766,121.19142695835659,123.93466593424479
3328,2021-03-26,152.2030029296875,152.83299255371094,149.8000030517578,152.60150146484375,152.60150146484375,66258000,AMZN,0.18941122432061253,1.608015822750719,153.83343069893974,155.7724344889323
2322,2021-03-26,101.5895004272461,101.96949768066406,100.19249725341795,101.23650360107422,100.87084197998048,27978000,GOOGL,-0.3803248215268229,1.4793305432986603,101.50028664725167,102.82791697184244
1316,2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753903,229.1123046875,25479900,MSFT,1.7818711607568538,1.4722948755851006,234.13143048967635,235.1000005086263
5340,2021-03-26,68.56999969482422,70.37000274658203,68.27999877929688,70.25,66.26746368408203,12617000,ORCL,2.360487849941384,1.3021315849221953,67.47142791748047,66.46266733805338
4334,2021-03-26,213.9566650390625,214.60667419433597,199.9633331298828,206.23666381835935,206.23666381835935,101558400,TSLA,-3.385438241576766,7.18995480785976,215.6933310372489,229.8207768758138
6347,2021-03-29,285.7699890136719,293.17999267578125,284.70001220703125,290.82000732421875,289.7133178710937,21718800, META,2.755995552727586,1.3863095100414295,287.0,271.1809997558594
311,2021-03-29,121.6500015258789,122.58000183105467,120.7300033569336,121.38999938964844,118.87920379638672,80819200,AAPL,0.14850285169158983,1.6166472038999908,121.3142841884068,123.46866607666016
3329,2021-03-29,152.77200317382812,154.5625,151.42250061035156,153.7864990234375,153.7864990234375,54920000,AMZN,0.7765307334585803,1.6205025598132552,154.17442975725447,155.43580118815103
2323,2021-03-29,101.10800170898438,102.46050262451172,100.27249908447266,102.28949737548828,101.92002868652344,26492000,GOOGL,1.040132498612767,1.4947175410414144,101.6749289376395,102.7458501180013
1317,2021-03-29,236.58999633789065,236.8000030517578,231.8800048828125,235.2400054931641,227.9109649658203,25227500,MSFT,-0.5243531194087159,1.4645748514780754,234.7771453857422,234.7750005086263
